pais,departamento,provincia,municipio,circunscripcion,tipo_cargo,titular_suplente,posicion,nombre,genero,sigla,no,twitter,perfil_facebook,pagina_facebook,pagina_web,Patrimonio_fecha,total_bienes,valor_bienes,rentas,deudas,Denuncia_fecha,denunciante,tipo,contenido,fuente
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Victor Alejandro Contreras Chui,,J.A. LLALLA.L.P.,1,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Patricia Gabriela Gutierrez Gutierrez,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Rosalia Alanoca Quispe,,J.A. LLALLA.L.P.,2,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Felix Fernando Perez Cruz,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Antonia Wilma Alanoca Mamani,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Edgar Delgado Cazas,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Rogelio Maldonado Choque,,J.A. LLALLA.L.P.,4,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Gimena Lidia Huayllas Estrada,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Paula Patricia Quispe Medrano,,J.A. LLALLA.L.P.,5,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Franklin Gabriel Machaca Vargas,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Daniel Ramos Quenta,,MAS-IPSP,6,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Willma Rosalva Caritas Cusi,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Cristhian David Estevez Villca,,J.A. LLALLA.L.P.,7,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Eva Pacheco Solares,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Teresa Guadalupe Mamani Lima,,J.A. LLALLA.L.P.,8,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Joel Rodrigo Charca Huarachi,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Dennys Fabiola Furuya Gonzalez,,MAS-IPSP,9,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Hugo Mujica Aguilar,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Francisco Quispe Yujra,,J.A. LLALLA.L.P.,10,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Nora Tito Quispe,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Titular,,Iris Alexsandra Flores Quispe,,J.A. LLALLA.L.P.,11,,,,,,,,,,,,,,
Bolivia,La Paz,Murillo,El Alto,,Concejal,Suplente,,Vladimir David Condori Mamani,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Alcalde,,,Napoleón Félix Yahuasi Mamani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Sandra Delia Calle Rosa,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Alfredo Ortiz Choque,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Ariel Roger Poma Villca,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Jenny Medelisa Mamani Mamani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Rene Genaro Rojas Velasco,,UN,3,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Lourdes Clara Montecinos Rojas,,UN,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Jeanet Chambi Callisaya,,J.A. LLALLA.L.P.,4,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Humberto Javier Callisaya Mamani,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Sonia Zenteno Lopez,,MAS-IPSP,5,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,,,,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Martin Machicado Mamani,,MAS-IPSP,6,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Braulia Condori Condori,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Lizeth Alejandra Villagomez Quisbert,,UN,7,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Wilfredo Silva Apaza,,UN,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,,,,8,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Alfonso Gutierrez Mamani,,PDC,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Maria Cristina Condori Condori,,MAS-IPSP,9,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Nestor Florentino Miranda Apaza,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Yhilmar Santos Poma Chavez,,J.A. LLALLA.L.P.,10,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Katerin Daysi Mendoza Perez,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Titular,,Fredy Edgar Romero Mendoza,,V,11,,,,,,,,,,,,,,
Bolivia,La Paz,Ingavi,Viacha,,Concejal,Suplente,,Maritza Mamani Marquez,,V,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Alcalde,,,Alberto Lucana Siñani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Wilma Vega Vega,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Pascual Cabrera Quispe,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Mario Machaca Laura,,V,2,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,,,V,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Nicolas Torrez Canaza,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Laura Angela Villca Mamani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Rosa Angelica Apaza Huanca,,V,4,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Rene Cesar Cutile Luque,,V,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Primitivo Callizaya Kantuta,,MPS,5,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Ester Callisaya Yapu,,MPS,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Guido Chavez Rengel,,J.A. LLALLA.L.P.,6,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Filomena Condori Tapia,,J.A. LLALLA.L.P.,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Titular,,Angelica Calcina Mamani,,MAS-IPSP,7,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Pucarani,,Concejal,Suplente,,Diego Mario Mendoza Huanca,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Alcalde,,,Luciana Condori Condori,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Santos Condori Nina,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Nicolasa Quispe Callata,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Simon Juan Macias Yujra,,MPS,2,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Norah Cruz Calle,,MPS,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Gricelda Mamani Vargas,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Lucio Machaca Cori,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Roberto Rodolfo Quispe Mayta,,V,4,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Marina Mamani Cerezo,,V,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,,,MAS-IPSP,5,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Benita Mamani Miranda,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Elizabeth Zonia Yupanqui Chipana,,MPS,6,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Virgilio Ramiro Aduviri Cruz,,MPS,,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Titular,,Santusa Mendoza Quispe,,MAS-IPSP,7,,,,,,,,,,,,,,
Bolivia,La Paz,Los Andes,Laja,,Concejal,Suplente,,Ruperto Huanca Paucara,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Alcalde,,,Manfred Armando Antonio Reyes Villa Bacigalupi,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Marilyn Carol Rivera Peralta,,SUMATE,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Lilian Margoth Aguilar Villazon,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Manfred Sergio Reyes Villa Aviles,,SUMATE,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Nestor Mamani Lizite,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Daniela Cabrera Guillen,,SUMATE,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Claudia Patricia Martinez Barba,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Walter Reynado Flores Uriarte,,SUMATE,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Rene Orlando Heredia Vargas,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Nadya Marcela Vidaurre Inturias,,SUMATE,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Jacqueline Espinoza Jaimes,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Diego Hugo Adolfo Murillo Tellez,,SUMATE,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Rodrigo Marcelo Lizarraga Guitierrez,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Claudia Flores Cossio,,SUMATE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Daniela Elizabeth Roman Molina,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Escarlen Micaela Terrazas Olvera,,MAS-IPSP,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Eugenio Zarate Pardo,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Jhonny Joel Flores Flores,,MAS-IPSP,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Maria Erika Marcani Bazoalto,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Lady Silvia Soliz Lobo,,MAS-IPSP,10,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Alexander Garcia Torrico,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Titular,,Edgar Zurita Herbas,,MAS-IPSP,11,,,,,,,,,,,,,,
Bolivia,Cochabamba,Cercado,Cochabamba,,Concejal,Suplente,,Maria Rodriguez Terrazas,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Alcalde,,,Hector Cartagena Chacon,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Maribel Muriel Encinas,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Simon Dominguez Soto,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Roberto Castro Sandoval,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Fabiola Jaquelin Lopez Soto,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Jenny Gabriela Orellana Piccolomini,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Nelson Key Flores Marin,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Carlos Veliz Lopez,,MAS-IPSP,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Ingrid Terrazas Villarroel,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Ximena Guzman Capia,,MAS-IPSP,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Eusebio Sarzuri Alejo,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Angel Ariel Echazu Navia,,UNE,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Edgar Yury Rocha Rodriguez,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Maria Teresa Lopez Rosso,,UNE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Claudia Almaraz Sarabia,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Armando Garcia Perez,,UNE,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Tito Cartagena Chacon,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Marcelina Zamorano Huacaña,,UNE,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Mirian Jimenez Rocha,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Javier Meneces Condori,,UNE,10,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Bladimir Vargas Rojas,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Titular,,Williams Celso Brun Nava,,SUMATE,11,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Quillacollo,,Concejal,Suplente,,Ritter Dwight Albany Teran,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Alcalde,,,Felix Mario Galarza Ala,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Bertha Peñarrieta Maita,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Sandro Ledezma Salguero,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Marcial Perez Apaico,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Vitalia Perez Churata,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Paulina Soria Espinoza,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Wilson Gutierrez Aliendre,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Elmer Guzman Severiche,,MAS-IPSP,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Lucy Isabel Soliz Gonzales,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Eva Aida Rodriguez Carrasco,,UNIDOS.CBBA,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Sacarias Blanco Mamani,,UNIDOS.CBBA,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Olbert Tobit Mercado Guzman,,UNIDOS.CBBA,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Rosa Roxana Antezana Rocabado,,UNIDOS.CBBA,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Titular,,Reina Jhovana Beltran Huaranca,,SUMATE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Sipe Sipe,,Concejal,Suplente,,Telma Quiroz Gonzales,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Alcalde,,,Juan Pahuasi Argote,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Jiovana Godoy Nina,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Wilzon Wilfredo Mamani Mamani,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Jose Edgar Quinteros Medrano,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Ruth Beizabet Argollo Soliz,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Carmen Josefina Cardozo Felipe,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Jhonny Vargas Ledezma,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Benjamin Coria Rios,,MAS-IPSP,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Rosa Luna Villca,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Javier Samuel Caceres Herrera,,SUMATE,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Herbert Alex Del Carpio Luizaga,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Isaura Cruz Tola,,SUMATE,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Emma Karina Meza Montalvo,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Saul Santos Fernandez Parra,,SUMATE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Rene Rodriguez Torrico,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Micaela Beatriz Jimenez Acosta,,MTS,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Susy Saravia Aguilar,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Titular,,Joab Nehemias Mendoza Quinteros,,MTS,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Tiquipaya,,Concejal,Suplente,,Sergio Alan Martinez Ledezma,,MTS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Alcalde,,,Alfredo Lucana Ramos,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Felicia Maria Ramallo,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Jhony Jotan Lazarte Flores,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Felix Mamani Bedoya,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Karina Canaviri Quispe,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Carmen Vegamonte Lopez,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Celestino Escalera Vegamonte,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Grover Cruz Chayña,,MAS-IPSP,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Rocio Aguilar Alave,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Marina Aquino Quispe,,MAS-IPSP,5,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Arturo Vegamonte Davalos,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Roxana Benavides Mejia,,UNE,6,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Maria Luz Luizaga Mejia,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Brismark Garnica Becerra,,UNE,7,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Fernando Callata Santos,,UNE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,Roxana Moscoso Foronda,,SUMATE,8,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Elvia Janneth Ustariz Arevalo,,SUMATE,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Titular,,,,PPS,9,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Vinto,,Concejal,Suplente,,Felix Quispe Calle,,PPS,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Alcalde,,,Jose Nelson Gallinate Torrico,,C-A,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Monica Orellana Velasquez,,MAS-IPSP,1,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Ramiro Rodriguez Escalera,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Fidel Jurado Llusco,,MAS-IPSP,2,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Evelin Condori Quispe,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Silvana Judith Mallcu Gordillo,,MAS-IPSP,3,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Boris Henry Claros Laime,,MAS-IPSP,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Nestor Braulio Arellano Delgado,,C-A,4,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Suplente,,Zulema Juana Guzman Aranibar,,C-A,,,,,,,,,,,,,,,
Bolivia,Cochabamba,Quillacollo,Colcapirhua,,Concejal,Titular,,Nelly Mayta Mendoza,,C-A,5,,,,,,,,,,,,,,
